ibge_municipio,municipio_nome_ibge,uf_sigla,phase1_eligibility,phase1_mc_score_median,phase1_mc_rank_median,phase1_mc_rank_p05,phase1_mc_rank_p95,phase1_mc_probability_top_decile
314875,Pedra Bonita,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
314870,Pedra Azul,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
211065,São Domingos do Azeitão,MA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
211060,São Bernardo,MA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
211050,São Bento,MA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
211030,Santo Antônio dos Lopes,MA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
211027,Santo Amaro do Maranhão,MA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315080,Piranga,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315070,Pirajuba,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315060,Piracema,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315057,Pintópolis,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315053,Pingo-d'Água,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315050,Pimenta,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315040,Piedade dos Gerais,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315030,Piedade do Rio Grande,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315020,Piedade de Ponte Nova,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315015,Piedade de Caratinga,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315010,Piau,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315210,Ponte Nova,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315190,Pocrane,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315170,Poço Fundo,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315150,Piumhi,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315140,Pitangui,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315130,Piraúba,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315120,Pirapora,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315110,Pirapetinga,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315100,Piranguinho,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315090,Piranguçu,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
211110,São João dos Patos,MA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
211105,São João do Paraíso,MA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
211102,São João do Carú,MA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
211100,São João Batista,MA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
211090,São Francisco do Maranhão,MA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
211070,São Domingos do Maranhão,MA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315360,Prudente de Morais,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315350,Alto Jequitibá,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315340,Presidente Olegário,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315330,Presidente Kubitschek,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315320,Presidente Juscelino,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315310,Presidente Bernardes,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315300,Pratinha,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315290,Pratápolis,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315280,Prata,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315270,Prados,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315260,Pouso Alto,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315240,Poté,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315230,Porto Firme,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315220,Porteirinha,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315217,Ponto dos Volantes,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315213,Ponto Chique,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315550,Rio Paranaíba,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315540,Rio Novo,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315530,Rio Manso,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315520,Rio Espera,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315510,Rio do Prado,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315500,Rio Doce,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315490,Rio Casca,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315470,Ribeirão Vermelho,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315450,Riacho dos Machados,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315445,Riachinho,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315440,Ressaquinha,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315420,Resende Costa,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315415,Reduto,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315410,Recreio,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315400,Raul Soares,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315370,Quartel Geral,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315710,Salto da Divisa,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315700,Salinas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315690,Sacramento,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315680,Sabinópolis,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315660,Rubim,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315650,Rubelita,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315645,Rosário da Limeira,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315640,Romaria,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315630,Rodeiro,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315620,Rochedo de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315610,Ritápolis,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315600,Rio Vermelho,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315590,Rio Preto,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315580,Rio Pomba,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315570,Rio Piracicaba,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315560,Rio Pardo de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315810,Santa Maria do Salto,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315800,Santa Maria de Itabira,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315790,Santa Margarida,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
150830,Viseu,PA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
150812,Ulianópolis,PA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
150796,Terra Alta,PA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
150775,Sapucaia,PA,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315765,Santa Helena de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315750,Santa Efigênia de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315740,Santa Cruz do Escalvado,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315737,Santa Cruz de Salinas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315733,Santa Cruz de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315730,Santa Bárbara do Tugúrio,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315727,Santa Bárbara do Monte Verde,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315725,Santa Bárbara do Leste,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315720,Santa Bárbara,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315970,Santa Rosa da Serra,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315960,Santa Rita do Sapucaí,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315950,Santa Rita do Itueto,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315940,Santa Rita de Ibitipoca,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315935,Santa Rita de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315930,Santa Rita de Jacutinga,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315920,Santa Rita de Caldas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315910,Santana dos Montes,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315900,Santana do Riacho,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315890,Santana do Manhuaçu,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315880,Santana do Jacaré,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315870,Santana do Garambéu,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315860,Santana do Deserto,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315850,Santana de Pirapama,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315830,Santana da Vargem,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315820,Santa Maria do Suaçuí,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316105,São Félix de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316100,São Domingos do Prata,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316095,São Domingos das Dores,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316090,São Brás do Suaçuí,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316080,São Bento Abade,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316070,Santos Dumont,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316060,Santo Hipólito,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316050,Santo Antônio do Rio Abaixo,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316045,Santo Antônio do Retiro,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316040,Santo Antônio do Monte,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316030,Santo Antônio do Jacinto,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316020,Santo Antônio do Itambé,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316010,Santo Antônio do Grama,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316000,Santo Antônio do Aventureiro,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315990,Santo Antônio do Amparo,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
315980,Santa Vitória,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316240,São João da Ponte,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316230,São João da Mata,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316225,São João da Lagoa,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316220,São João Batista do Glória,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316210,São Gotardo,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316200,São Gonçalo do Sapucaí,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316190,São Gonçalo do Rio Abaixo,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316180,São Gonçalo do Pará,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316170,São Gonçalo do Abaeté,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316165,São Geraldo do Baixio,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316160,São Geraldo da Piedade,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316150,São Geraldo,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316140,São Francisco do Glória,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316130,São Francisco de Sales,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316120,São Francisco de Paula,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316110,São Francisco,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316350,São José do Jacuri,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316340,São José do Goiabal,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316320,São José do Alegre,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316310,São José da Varginha,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316300,São José da Safira,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316295,São José da Lapa,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316294,São José da Barra,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316292,São Joaquim de Bicas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316280,São João Evangelista,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316270,São João do Paraíso,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316265,São João do Pacuí,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316260,São João do Oriente,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316257,São João do Manteninha,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316255,São João do Manhuaçu,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316250,São João del Rei,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316245,São João das Missões,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316510,São Tomás de Aquino,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316500,São Tiago,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316480,São Sebastião do Rio Preto,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316470,São Sebastião do Paraíso,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316460,São Sebastião do Oeste,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316450,São Sebastião do Maranhão,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316447,São Sebastião do Anta,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316443,São Sebastião da Vargem Alegre,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316440,São Sebastião da Bela Vista,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316430,São Roque de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316420,São Romão,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316410,São Pedro do Suaçuí,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316400,São Pedro dos Ferros,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316390,São Pedro da União,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316380,São Miguel do Anta,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316360,São José do Mantimento,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316650,Serra Azul de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316640,Seritinga,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316630,Sericita,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316620,Senhora dos Remédios,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316610,Senhora do Porto,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316600,Senhora de Oliveira,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316590,Senador Modestino Gonçalves,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316570,Senador Firmino,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316560,Senador Cortes,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316557,Senador Amaral,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316556,Sem-Peixe,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316555,Setubinha,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316550,Sardoá,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316540,Sapucaí-Mirim,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316530,São Vicente de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316520,São Tomé das Letras,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316830,Taquaraçu de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316805,Taparuba,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316800,Taiobeiras,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316790,Tabuleiro,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316780,Soledade de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316770,Sobrália,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316760,Simonésia,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316750,Simão Pereira,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316740,Silvianópolis,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316730,Silveirânia,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316710,Serro,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316700,Serranos,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316695,Serranópolis de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316690,Serrania,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316680,Serra do Salitre,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316670,Serra dos Aimorés,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317005,Ubaporanga,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317000,Ubaí,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316980,Turvolândia,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316970,Turmalina,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316960,Tupaciguara,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316950,Tumiritinga,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316935,Três Marias,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316920,Tombos,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316910,Toledo,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316905,Tocos do Moji,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316900,Tocantins,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316890,Tiros,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316880,Tiradentes,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316860,Teófilo Otoni,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316850,Teixeiras,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
316840,Tarumirim,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317150,Mathias Lobato,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317115,Vermelho Novo,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317110,Veríssimo,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317107,Veredinha,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317103,Verdelândia,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317100,Vazante,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317090,Varzelândia,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317080,Várzea da Palma,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317075,Varjão de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317065,Vargem Grande do Rio Pardo,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317060,Vargem Bonita,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317057,Vargem Alegre,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317050,Urucânia,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317047,Uruana de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317043,União de Minas,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317030,Umburatiba,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320060,Aracruz,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320050,Apiacá,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320040,Anchieta,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320035,Alto Rio Novo,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320030,Alfredo Chaves,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320020,Alegre,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320016,Água Doce do Norte,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320013,Águia Branca,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320010,Afonso Cláudio,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317220,Wenceslau Braz,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317210,Volta Grande,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317200,Visconde do Rio Branco,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317190,Virgolândia,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317180,Virginópolis,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317170,Virgínia,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
317160,Virgem da Lapa,MG,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320220,Fundão,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320210,Ecoporanga,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320200,Dores do Rio Preto,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320190,Domingos Martins,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320180,Divino de São Lourenço,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320170,Conceição do Castelo,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320160,Conceição da Barra,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320150,Colatina,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320140,Castelo,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320120,Cachoeiro de Itapemirim,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320115,Brejetuba,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320110,Bom Jesus do Norte,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320100,Boa Esperança,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320090,Barra de São Francisco,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320080,Baixo Guandu,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320070,Atílio Vivácqua,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320332,Marataízes,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320330,Mantenópolis,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320316,Laranja da Terra,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
320313,João Neiva,ES,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
